,status,cpc,date,ts_clicks,tr_clicks,tr_conversions,impressions,lp_clicks,cost,tr_revenue,TR.NET,TR.ROI,LP.CTR,CTR,Status_Algo,Reason,Coeff_Performance,Bid_suggestion,EPC
78,RUNNING,6,11/13/2019,3,2,0,0,0,18,0,-18,-1,0,3,RUNNING,NED,1,No Sugg,0
79,RUNNING,6,11/13/2019,3,4,0,0,0,18,0,-18,-1,0,3,RUNNING,NED,1,No Sugg,0
80,RUNNING,6,11/13/2019,3,3,0,0,0,18,0,-18,-1,0,3,RUNNING,NED,1,No Sugg,0
81,RUNNING,6,11/13/2019,3,3,0,0,0,18,0,-18,-1,0,3,RUNNING,NED,1,No Sugg,0
82,RUNNING,6.4,11/13/2019,3,3,0,0,0,18,0,-18,-1,0,3,RUNNING,NED,1,No Sugg,0
83,RUNNING,6,11/13/2019,3,3,0,0,0,18,0,-18,-1,0,3,RUNNING,NED,1,No Sugg,0
84,RUNNING,6,11/13/2019,3,3,0,0,0,18,0,-18,-1,0,3,RUNNING,NED,1,No Sugg,0
85,RUNNING,NA,11/12/2019,50,0,0,34725,0,17.5,0,-17.5,-1,0,0.001439885,PAUSED,PB,1,No Sugg,0
86,RUNNING,0.353,11/13/2019,42,45,0,24111,10,17.23,0,-17.23,-1,0.222222222,0.001741944,PAUSED,NC,2.025725992,No Sugg,0
87,RUNNING,0.24,11/16/2019,69,68,0,53271,3,17.07,0,-17.07,-1,0.044117647,0.001295264,PAUSED,NC,0.905015479,No Sugg,0
88,RUNNING,NA,11/12/2019,85,0,0,19481,0,16.9,0,-16.9,-1,0,0.004363226,PAUSED,PB,1,No Sugg,0
89,RUNNING,0.351,11/13/2019,83,77,0,15961,5,16.75,0,-16.75,-1,0.064935065,0.005200175,PAUSED,NC,1.104856717,No Sugg,0
90,RUNNING,NA,11/12/2019,75,0,0,86250,0,16.68,0,-16.68,-1,0,0.000869565,PAUSED,PB,1,No Sugg,0
91,RUNNING,4.2,11/14/2019,3,2,1,2256,0,16.28,0,-16.28,-1,0,0.001329787,RUNNING,NED,1,No Sugg,0
92,RUNNING,0.045,11/11/2019,41,45,0,68111,6,16.26,0,-16.26,-1,0.133333333,0.000601959,PAUSED,NC,1.568469765,No Sugg,0
93,RUNNING,0.353,11/13/2019,35,38,2,44675,9,15.97,50,34.03,2.130870382,0.236842105,0.000783436,RUNNING,GP1,2.090117914,Increase Bid 2,1.315789474
94,RUNNING,NA,11/20/2019,72,80,0,72,10,15.93,0,-15.93,-1,0.125,1,PAUSED,NC,2.628920586,No Sugg,0
95,RUNNING,60.05,11/13/2019,26,24,8,0,0,15.61,22.67,7.06,0.452274183,0,26,RUNNING,GP1,1,No Sugg,0.944583333
96,RUNNING,NA,11/12/2019,68,0,0,8786,0,14.9,0,-14.9,-1,0,0.007739586,PAUSED,PB,1,No Sugg,0
97,RUNNING,0.011,11/14/2019,1339,1301,4,517594,0,14.5,64,49.5,3.413793103,0,0.00258697,RUNNING,GP1,1,No Sugg,0.049192929
98,RUNNING,NA,11/13/2019,62,0,0,16697,0,14.4,0,-14.4,-1,0,0.003713242,PAUSED,PB,1,No Sugg,0
99,RUNNING,0.22,11/13/2019,53,49,0,15023,0,14.31,0,-14.31,-1,0,0.003527924,PAUSED,PB,1,No Sugg,0
100,RUNNING,NA,11/12/2019,56,0,0,23428,0,14.18,0,-14.18,-1,0,0.002390302,PAUSED,PB,1,No Sugg,0
101,RUNNING,NA,11/12/2019,88,0,0,30797,0,13.96,0,-13.96,-1,0,0.002857421,PAUSED,PB,1,No Sugg,0
102,RUNNING,4.89,11/13/2019,279,292,24,0,55,13.93,0,-13.93,-1,0.188356164,279,RUNNING,NMT,1.868760713,No sugg,0
103,RUNNING,2.1,11/14/2019,4,5,1,7474,0,13.83,0,-13.83,-1,0,0.000535189,RUNNING,NED,1,No Sugg,0
104,PAUSED,0.38,11/13/2019,39,38,0,107188,1,13.79,0,-13.79,-1,0.026315789,0.000363847,PAUSED,NC,0.697620637,No Sugg,0
105,RUNNING,NA,11/13/2019,38,0,0,107291,0,13.73,0,-13.73,-1,0,0.000354177,PAUSED,PB,1,No Sugg,0
106,RUNNING,NA,11/12/2019,56,0,0,134785,0,13.43,0,-13.43,-1,0,0.000415476,PAUSED,PB,1,No Sugg,0
107,RUNNING,0.22,11/13/2019,49,47,0,70694,0,13.23,0,-13.23,-1,0,0.000693128,PAUSED,PB,1,No Sugg,0
108,RUNNING,NA,11/16/2019,54,5,0,54,1,13.18,0,-13.18,-1,0.2,1,PAUSED,NC,2.879838213,No Sugg,0
109,PAUSED,NA,11/12/2019,64,0,0,95609,0,12.96,0,-12.96,-1,0,0.000669393,PAUSED,PB,1,No Sugg,0
110,RUNNING,NA,11/13/2019,41,0,0,19569,0,12.92,0,-12.92,-1,0,0.00209515,PAUSED,PB,1,No Sugg,0
111,RUNNING,0.445,11/24/2019,29,28,2,16052,8,12.905,28.4,15.495,1.200697404,0.285714286,0.001806628,RUNNING,GP1,2.296523038,Increase Bid 2,1.014285714
112,RUNNING,NA,11/13/2019,36,0,0,20275,0,12.64,0,-12.64,-1,0,0.001775586,PAUSED,PB,1,No Sugg,0
113,RUNNING,0.166,11/14/2019,92,85,6,92411,0,12.4,0,-12.4,-1,0,0.000995552,RUNNING,NMT,1,Decrease Bid 3,0
114,RUNNING,0.275,11/24/2019,45,45,7,3326,17,12.375,49,36.625,2.95959596,0.377777778,0.013529765,RUNNING,GP1,2.650425598,Increase Bid 3,1.088888889
115,RUNNING,0.141,11/13/2019,69,64,0,19420,1,12.32,0,-12.32,-1,0.015625,0.003553038,PAUSED,NC,0.551668563,No Sugg,0
116,RUNNING,0.351,11/13/2019,38,38,2,41914,9,12.3,50,37.7,3.06504065,0.236842105,0.000906618,RUNNING,GP1,2.090253682,Increase Bid 2,1.315789474
117,RUNNING,NA,11/13/2019,19,0,0,6833,0,12.27,0,-12.27,-1,0,0.002780623,RUNNING,NMT,1,No Sugg,0
118,RUNNING,NA,11/13/2019,61,0,0,57051,0,12.26,0,-12.26,-1,0,0.001069219,PAUSED,PB,1,No Sugg,0
119,PAUSED,NA,11/12/2019,74,0,0,38219,0,12.24,0,-12.24,-1,0,0.00193621,PAUSED,PB,1,No Sugg,0
120,RUNNING,NA,11/13/2019,23,23,0,45466,4,12.18,0,-12.18,-1,0.173913043,0.000505873,PAUSED,NC,1.790959484,No Sugg,0
121,RUNNING,0.275,11/18/2019,44,44,5,2623,17,12.1,35,22.9,1.892561983,0.386363636,0.016774685,RUNNING,GP1,2.682898344,Increase Bid 2,0.795454545
122,RUNNING,0.052,11/17/2019,244,258,0,30455,0,12.08,0,-12.08,-1,0,0.008011821,PAUSED,PB,1,No Sugg,0
123,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
124,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
125,RUNNING,7.2,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
126,RUNNING,6,11/13/2019,2,2,1,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
127,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
128,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
129,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
130,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
131,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
132,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
133,RUNNING,6,11/13/2019,2,1,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
134,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
135,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
136,RUNNING,6,11/13/2019,2,3,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
137,RUNNING,6,11/13/2019,2,2,0,0,0,12,0,-12,-1,0,2,RUNNING,NED,1,No Sugg,0
138,RUNNING,NA,11/13/2019,34,0,0,5225,0,11.93,0,-11.93,-1,0,0.006507177,PAUSED,PB,1,No Sugg,0
139,RUNNING,0.353,11/13/2019,29,31,0,17404,10,11.86,0,-11.86,-1,0.322580645,0.001666284,PAUSED,NC,2.439839302,No Sugg,0
140,RUNNING,NA,11/12/2019,64,0,0,47760,0,11.84,0,-11.84,-1,0,0.001340034,PAUSED,PB,1,No Sugg,0
141,RUNNING,0.195,11/16/2019,52,51,0,23217,0,11.77,0,-11.77,-1,0,0.002239738,PAUSED,PB,1,No Sugg,0
142,RUNNING,0.4,11/24/2019,29,29,1,19233,5,11.6,10.4,-1.2,-0.103448276,0.172413793,0.001507825,RUNNING,NMT,1.784522702,No sugg,0.35862069
143,RUNNING,0.247,11/13/2019,42,36,1,7735,11,11.55,7,-4.55,-0.393939394,0.305555556,0.005429864,RUNNING,NMT,2.378315634,No sugg,0.194444444
144,PAUSED,0.036,11/14/2019,231,180,0,4979,0,11.55,0,-11.55,-1,0,0.046394858,PAUSED,PB,1,No Sugg,0
145,RUNNING,0.275,11/18/2019,41,41,4,1699,6,11.275,28,16.725,1.483370288,0.146341463,0.024131842,RUNNING,GP1,1.675783352,Increase Bid 1,0.682926829
146,RUNNING,0.315,11/13/2019,31,8,0,4121,1,10.98,0,-10.98,-1,0.125,0.007522446,PAUSED,NC,1.529183012,No Sugg,0
147,RUNNING,0.353,11/15/2019,24,25,0,28764,6,10.94,0,-10.94,-1,0.24,0.000834376,PAUSED,NC,2.104050232,No Sugg,0
148,PAUSED,0.26,11/13/2019,49,0,0,79407,0,10.83,0,-10.83,-1,0,0.000617074,PAUSED,PB,1,No Sugg,0
149,RUNNING,0.275,11/24/2019,39,39,2,7991,3,10.725,14,3.275,0.305361305,0.076923077,0.004880491,RUNNING,GP1,1.200072345,No Sugg,0.358974359
150,RUNNING,0.13,11/19/2019,58,77,0,82850,43,10.68,0,-10.68,-1,0.558441558,0.00070006,PAUSED,NC,3.208623364,No Sugg,0
151,PAUSED,0.38,11/13/2019,26,21,0,28219,1,10.6,0,-10.6,-1,0.047619048,0.000921365,PAUSED,NC,0.939074464,No Sugg,0
152,RUNNING,NA,11/12/2019,16,0,0,7485,0,10.34,0,-10.34,-1,0,0.002137609,RUNNING,NED,1,No Sugg,0
153,RUNNING,0.275,11/24/2019,37,33,1,4696,2,10.175,7,-3.175,-0.312039312,0.060606061,0.007879046,RUNNING,NMT,1.073903148,Decrease Bid 3,0.212121212
154,RUNNING,NA,11/13/2019,24,0,0,36860,0,10.01,0,-10.01,-1,0,0.000651112,PAUSED,PB,1,No Sugg,0
155,RUNNING,0.273,11/13/2019,61,60,0,109357,12,9.78,0,-9.78,-1,0.2,0.000557806,PAUSED,NC,1.920561355,No Sugg,0
156,RUNNING,NA,11/13/2019,28,0,0,59342,0,9.66,0,-9.66,-1,0,0.000471841,PAUSED,PB,1,No Sugg,0
157,RUNNING,0.353,11/13/2019,24,23,1,10339,7,9.62,25,15.38,1.598752599,0.304347826,0.002321308,RUNNING,GP1,2.370612635,Increase Bid 2,1.086956522
158,RUNNING,NA,11/20/2019,17,17,1,32475,6,9.59,25,15.41,1.606882169,0.352941176,0.00052348,RUNNING,GP1,1,Increase Bid 1,1.470588235
159,RUNNING,0.351,11/13/2019,21,20,0,14270,1,9.56,0,-9.56,-1,0.05,0.001471619,PAUSED,NC,0.963471285,No Sugg,0
160,RUNNING,4.4,11/13/2019,175,165,5,0,0,9.51,20.65,11.14,1.171398528,0,175,RUNNING,GP1,1,No Sugg,0.125151515
161,RUNNING,NA,11/12/2019,39,0,0,31353,0,9.47,0,-9.47,-1,0,0.0012439,PAUSED,PB,1,No Sugg,0
